PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33911286","Expanded diversity of Asgard archaea and their relationships with eukaryotes","Liu Y, Makarova KS, Huang WC, Wolf YI, Nikolskaya AN, Zhang X, Cai M, Zhang CJ, Xu W, Luo Z, Cheng L, Koonin EV, Li M.","Nature. 2021 May;593(7860):553-557. doi: 10.1038/s41586-021-03494-3. Epub 2021 Apr 28.","Liu Y","Nature","2021","2021/04/29","","","10.1038/s41586-021-03494-3"
"33911281","C. difficile exploits a host metabolite produced during toxin-mediated disease","Pruss KM, Sonnenburg JL.","Nature. 2021 May;593(7858):261-265. doi: 10.1038/s41586-021-03502-6. Epub 2021 Apr 28.","Pruss KM","Nature","2021","2021/04/29","","","10.1038/s41586-021-03502-6"
"33911271","Plume-driven recratonization of deep continental lithospheric mantle","Liu J, Pearson DG, Wang LH, Mather KA, Kjarsgaard BA, Schaeffer AJ, Irvine GJ, Kopylova MG, Armstrong JP.","Nature. 2021 Apr;592(7856):732-736. doi: 10.1038/s41586-021-03395-5. Epub 2021 Apr 28.","Liu J","Nature","2021","2021/04/29","","","10.1038/s41586-021-03395-5"
"33911269","Accelerated global glacier mass loss in the early twenty-first century","Hugonnet R, McNabb R, Berthier E, Menounos B, Nuth C, Girod L, Farinotti D, Huss M, Dussaillant I, Brun F, Kääb A.","Nature. 2021 Apr;592(7856):726-731. doi: 10.1038/s41586-021-03436-z. Epub 2021 Apr 28.","Hugonnet R","Nature","2021","2021/04/29","","","10.1038/s41586-021-03436-z"
"33911268","Universal nomenclature for oxytocin-vasotocin ligand and receptor families","Theofanopoulou C, Gedman G, Cahill JA, Boeckx C, Jarvis ED.","Nature. 2021 Apr;592(7856):747-755. doi: 10.1038/s41586-020-03040-7. Epub 2021 Apr 28.","Theofanopoulou C","Nature","2021","2021/04/29","PMC8081664","","10.1038/s41586-020-03040-7"
"33911267","Direct assessment of the acidity of individual surface hydroxyls","Wagner M, Meyer B, Setvin M, Schmid M, Diebold U.","Nature. 2021 Apr;592(7856):722-725. doi: 10.1038/s41586-021-03432-3. Epub 2021 Apr 28.","Wagner M","Nature","2021","2021/04/29","","","10.1038/s41586-021-03432-3"
"33907330","COVID vaccines: time to confront anti-vax aggression","Hotez P.","Nature. 2021 Apr;592(7856):661. doi: 10.1038/d41586-021-01084-x.","Hotez P","Nature","2021","2021/04/28","","","10.1038/d41586-021-01084-x"
"33903772","Author Correction: Towards real-time photorealistic 3D holography with deep neural networks","Shi L, Li B, Kim C, Kellnhofer P, Matusik W.","Nature. 2021 May;593(7858):E13. doi: 10.1038/s41586-021-03476-5.","Shi L","Nature","2021","2021/04/27","","","10.1038/s41586-021-03476-5"
"33883745","Mouse prefrontal cortex represents learned rules for categorization","Reinert S, Hübener M, Bonhoeffer T, Goltstein PM.","Nature. 2021 May;593(7859):411-417. doi: 10.1038/s41586-021-03452-z. Epub 2021 Apr 21.","Reinert S","Nature","2021","2021/04/22","PMC8131197","","10.1038/s41586-021-03452-z"
"33883743","Unveiling African rainforest composition and vulnerability to global change","Réjou-Méchain M, Mortier F, Bastin JF, Cornu G, Barbier N, Bayol N, Bénédet F, Bry X, Dauby G, Deblauwe V, Doucet JL, Doumenge C, Fayolle A, Garcia C, Kibambe Lubamba JP, Loumeto JJ, Ngomanda A, Ploton P, Sonké B, Trottier C, Vimal R, Yongo O, Pélissier R, Gourlet-Fleury S.","Nature. 2021 May;593(7857):90-94. doi: 10.1038/s41586-021-03483-6. Epub 2021 Apr 21.","Réjou-Méchain M","Nature","2021","2021/04/22","","","10.1038/s41586-021-03483-6"
"33883742","Structure of human telomerase holoenzyme with bound telomeric DNA","Ghanim GE, Fountain AJ, van Roon AM, Rangan R, Das R, Collins K, Nguyen THD.","Nature. 2021 May;593(7859):449-453. doi: 10.1038/s41586-021-03415-4. Epub 2021 Apr 21.","Ghanim GE","Nature","2021","2021/04/22","PMC7610991","EMS127263","10.1038/s41586-021-03415-4"
"33883734","A highly stable and flexible zeolite electrolyte solid-state Li-air battery","Chi X, Li M, Di J, Bai P, Song L, Wang X, Li F, Liang S, Xu J, Yu J.","Nature. 2021 Apr;592(7855):551-557. doi: 10.1038/s41586-021-03410-9. Epub 2021 Apr 21.","Chi X","Nature","2021","2021/04/22","","","10.1038/s41586-021-03410-9"
"33883733","Overshooting tipping point thresholds in a changing climate","Ritchie PDL, Clarke JJ, Cox PM, Huntingford C.","Nature. 2021 Apr;592(7855):517-523. doi: 10.1038/s41586-021-03263-2. Epub 2021 Apr 21.","Ritchie PDL","Nature","2021","2021/04/22","","","10.1038/s41586-021-03263-2"
"33883731","A single-molecule van der Waals compass","Shen B, Chen X, Wang H, Xiong H, Bosch EGT, Lazić I, Cai D, Qian W, Jin S, Liu X, Han Y, Wei F.","Nature. 2021 Apr;592(7855):541-544. doi: 10.1038/s41586-021-03429-y. Epub 2021 Apr 21.","Shen B","Nature","2021","2021/04/22","","","10.1038/s41586-021-03429-y"
"33883727","How COVID hurt the fight against other dangerous diseases","Roberts L.","Nature. 2021 Apr;592(7855):502-504. doi: 10.1038/d41586-021-01022-x.","Roberts L","Nature","2021","2021/04/22","","","10.1038/d41586-021-01022-x"
"33883725","The future costs of methane emissions","Hammitt JK.","Nature. 2021 Apr;592(7855):514-515. doi: 10.1038/d41586-021-00972-6.","Hammitt JK","Nature","2021","2021/04/22","","","10.1038/d41586-021-00972-6"
"33864053","Author Correction: Rebuilding marine life","Duarte CM, Agusti S, Barbier E, Britten GL, Castilla JC, Gattuso JP, Fulweiler RW, Hughes TP, Knowlton N, Lovelock CE, Lotze HK, Predragovic M, Poloczanska E, Roberts C, Worm B.","Nature. 2021 May;593(7857):E1-E2. doi: 10.1038/s41586-021-03271-2.","Duarte CM","Nature","2021","2021/04/17","","","10.1038/s41586-021-03271-2"
"33864044","Will the United States make its most dramatic climate pledge yet?","Tollefson J.","Nature. 2021 Apr 16. doi: 10.1038/d41586-021-01000-3. Online ahead of print.","Tollefson J","Nature","2021","2021/04/17","","","10.1038/d41586-021-01000-3"
"33859423","First monkey-human embryos reignite debate over hybrid animals","Subbaraman N.","Nature. 2021 Apr;592(7855):497. doi: 10.1038/d41586-021-01001-2.","Subbaraman N","Nature","2021","2021/04/16","","","10.1038/d41586-021-01001-2"
"33854250","Dynamics of large effusive eruptions driven by caldera collapse","Roman A, Lundgren P.","Nature. 2021 Apr;592(7854):392-396. doi: 10.1038/s41586-021-03414-5. Epub 2021 Apr 14.","Roman A","Nature","2021","2021/04/15","","","10.1038/s41586-021-03414-5"
"33854249","Non-reciprocal phase transitions","Fruchart M, Hanai R, Littlewood PB, Vitelli V.","Nature. 2021 Apr;592(7854):363-369. doi: 10.1038/s41586-021-03375-9. Epub 2021 Apr 14.","Fruchart M","Nature","2021","2021/04/15","","","10.1038/s41586-021-03375-9"
"33854244","An exceptional view of phase transitions in non-equilibrium systems","Reichhardt CJO, Reichhardt C.","Nature. 2021 Apr;592(7854):355-356. doi: 10.1038/d41586-021-00886-3.","Reichhardt CJO","Nature","2021","2021/04/15","","","10.1038/d41586-021-00886-3"
"33854238","Organelle degradation in the lens by PLAAT phospholipases","Morishita H, Eguchi T, Tsukamoto S, Sakamaki Y, Takahashi S, Saito C, Koyama-Honda I, Mizushima N.","Nature. 2021 Apr;592(7855):634-638. doi: 10.1038/s41586-021-03439-w. Epub 2021 Apr 14.","Morishita H","Nature","2021","2021/04/15","","","10.1038/s41586-021-03439-w"
"33854236","The antibiotic darobactin mimics a β-strand to inhibit outer membrane insertase","Kaur H, Jakob RP, Marzinek JK, Green R, Imai Y, Bolla JR, Agustoni E, Robinson CV, Bond PJ, Lewis K, Maier T, Hiller S.","Nature. 2021 May;593(7857):125-129. doi: 10.1038/s41586-021-03455-w. Epub 2021 Apr 14.","Kaur H","Nature","2021","2021/04/15","","","10.1038/s41586-021-03455-w"
"33854235","CRL4(AMBRA1) is a master regulator of D-type cyclins","Simoneschi D, Rona G, Zhou N, Jeong YT, Jiang S, Milletti G, Arbini AA, O'Sullivan A, Wang AA, Nithikasem S, Keegan S, Siu Y, Cianfanelli V, Maiani E, Nazio F, Cecconi F, Boccalatte F, Fenyö D, Jones DR, Busino L, Pagano M.","Nature. 2021 Apr;592(7856):789-793. doi: 10.1038/s41586-021-03445-y. Epub 2021 Apr 14.","Simoneschi D","Nature","2021","2021/04/15","","","10.1038/s41586-021-03445-y"
"33854234","Structural basis of long-range to short-range synaptic transition in NHEJ","Chen S, Lee L, Naila T, Fishbain S, Wang A, Tomkinson AE, Lees-Miller SP, He Y.","Nature. 2021 May;593(7858):294-298. doi: 10.1038/s41586-021-03458-7. Epub 2021 Apr 14.","Chen S","Nature","2021","2021/04/15","PMC8122075","NIHMS1687830","10.1038/s41586-021-03458-7"
"33854226","Coronavirus variants: what viral mutants mean for the pandemic","Fox D.","Nature. 2021 Apr 14. doi: 10.1038/d41586-021-00993-1. Online ahead of print.","Fox D","Nature","2021","2021/04/15","","","10.1038/d41586-021-00993-1"
"33850316","How junior scientists can land a seat at the leadership table","Powell K.","Nature. 2021 Apr;592(7854):475-477. doi: 10.1038/d41586-021-00956-6.","Powell K","Nature","2021","2021/04/14","","","10.1038/d41586-021-00956-6"
"33846623","Thousands protest against funding cuts to SDG work","Barclay J, Buse K, Horwell CJ, Hawkes S.","Nature. 2021 Apr;592(7854):353. doi: 10.1038/d41586-021-00941-z.","Barclay J","Nature","2021","2021/04/13","","","10.1038/d41586-021-00941-z"
"33846608","Biden pursues giant boost for science spending","Tollefson J, Maxmen A, Remmel A, Subbaraman N, Witze A.","Nature. 2021 Apr;592(7855):498-499. doi: 10.1038/d41586-021-00897-0.","Tollefson J","Nature","2021","2021/04/13","","","10.1038/d41586-021-00897-0"
"33845483","Multilevel proteomics reveals host perturbations by SARS-CoV-2 and SARS-CoV","Stukalov A, Girault V, Grass V, Karayel O, Bergant V, Urban C, Haas DA, Huang Y, Oubraham L, Wang A, Hamad MS, Piras A, Hansen FM, Tanzer MC, Paron I, Zinzula L, Engleitner T, Reinecke M, Lavacca TM, Ehmann R, Wölfel R, Jores J, Kuster B, Protzer U, Rad R, Ziebuhr J, Thiel V, Scaturro P, Mann M, Pichlmair A.","Nature. 2021 Jun;594(7862):246-252. doi: 10.1038/s41586-021-03493-4. Epub 2021 Apr 12.","Stukalov A","Nature","2021","2021/04/12","","","10.1038/s41586-021-03493-4"
"33837375","Coronapod: One whistle-blower's quest to take politics out of coronavirus surveillance","Baker N, Maxmen A.","Nature. 2021 Apr 9. doi: 10.1038/d41586-021-00964-6. Online ahead of print.","Baker N","Nature","2021","2021/04/10","","","10.1038/d41586-021-00964-6"
"33833458","A guide to Plan S: the open-access initiative shaking up science publishing","Else H.","Nature. 2021 Apr 8. doi: 10.1038/d41586-021-00883-6. Online ahead of print.","Else H","Nature","2021","2021/04/09","","","10.1038/d41586-021-00883-6"
"33828321","Five carbon- and nitrogen-bearing species in a hot giant planet's atmosphere","Giacobbe P, Brogi M, Gandhi S, Cubillos PE, Bonomo AS, Sozzetti A, Fossati L, Guilluy G, Carleo I, Rainer M, Harutyunyan A, Borsa F, Pino L, Nascimbeni V, Benatti S, Biazzo K, Bignamini A, Chubb KL, Claudi R, Cosentino R, Covino E, Damasso M, Desidera S, Fiorenzano AFM, Ghedina A, Lanza AF, Leto G, Maggio A, Malavolta L, Maldonado J, Micela G, Molinari E, Pagano I, Pedani M, Piotto G, Poretti E, Scandariato G, Yurchenko SN, Fantinel D, Galli A, Lodi M, Sanna N, Tozzi A.","Nature. 2021 Apr;592(7853):205-208. doi: 10.1038/s41586-021-03381-x. Epub 2021 Apr 7.","Giacobbe P","Nature","2021","2021/04/08","","","10.1038/s41586-021-03381-x"
"33828319","Diversity-oriented synthesis of polymer membranes with ion solvation cages","Baran MJ, Carrington ME, Sahu S, Baskin A, Song J, Baird MA, Han KS, Mueller KT, Teat SJ, Meckler SM, Fu C, Prendergast D, Helms BA.","Nature. 2021 Apr;592(7853):225-231. doi: 10.1038/s41586-021-03377-7. Epub 2021 Apr 7.","Baran MJ","Nature","2021","2021/04/08","","","10.1038/s41586-021-03377-7"
"33828318","Demonstration of the trapped-ion quantum CCD computer architecture","Pino JM, Dreiling JM, Figgatt C, Gaebler JP, Moses SA, Allman MS, Baldwin CH, Foss-Feig M, Hayes D, Mayer K, Ryan-Anderson C, Neyenhuis B.","Nature. 2021 Apr;592(7853):209-213. doi: 10.1038/s41586-021-03318-4. Epub 2021 Apr 7.","Pino JM","Nature","2021","2021/04/08","","","10.1038/s41586-021-03318-4"
"33828315","The NIH Somatic Cell Genome Editing program","Saha K, Sontheimer EJ, Brooks PJ, Dwinell MR, Gersbach CA, Liu DR, Murray SA, Tsai SQ, Wilson RC, Anderson DG, Asokan A, Banfield JF, Bankiewicz KS, Bao G, Bulte JWM, Bursac N, Campbell JM, Carlson DF, Chaikof EL, Chen ZY, Cheng RH, Clark KJ, Curiel DT, Dahlman JE, Deverman BE, Dickinson ME, Doudna JA, Ekker SC, Emborg ME, Feng G, Freedman BS, Gamm DM, Gao G, Ghiran IC, Glazer PM, Gong S, Heaney JD, Hennebold JD, Hinson JT, Khvorova A, Kiani S, Lagor WR, Lam KS, Leong KW, Levine JE, Lewis JA, Lutz CM, Ly DH, Maragh S, McCray PB Jr, McDevitt TC, Mirochnitchenko O, Morizane R, Murthy N, Prather RS, Ronald JA, Roy S, Roy S, Sabbisetti V, Saltzman WM, Santangelo PJ, Segal DJ, Shimoyama M, Skala MC, Tarantal AF, Tilton JC, Truskey GA, Vandsburger M, Watts JK, Wells KD, Wolfe SA, Xu Q, Xue W, Yi G, Zhou J; SCGE Consortium.","Nature. 2021 Apr;592(7853):195-204. doi: 10.1038/s41586-021-03191-1. Epub 2021 Apr 7.","Saha K","Nature","2021","2021/04/08","PMC8026397","","10.1038/s41586-021-03191-1"
"33828314","Entropic evidence for a Pomeranchuk effect in magic-angle graphene","Rozen A, Park JM, Zondiner U, Cao Y, Rodan-Legrain D, Taniguchi T, Watanabe K, Oreg Y, Stern A, Berg E, Jarillo-Herrero P, Ilani S.","Nature. 2021 Apr;592(7853):214-219. doi: 10.1038/s41586-021-03319-3. Epub 2021 Apr 7.","Rozen A","Nature","2021","2021/04/08","","","10.1038/s41586-021-03319-3"
"33828313","Heating freezes electrons in twisted bilayer graphene","Lian B.","Nature. 2021 Apr;592(7853):191-193. doi: 10.1038/d41586-021-00843-0.","Lian B","Nature","2021","2021/04/08","","","10.1038/d41586-021-00843-0"
"33828311","Adding is favoured over subtracting in problem solving","Meyvis T, Yoon H.","Nature. 2021 Apr;592(7853):189-190. doi: 10.1038/d41586-021-00592-0.","Meyvis T","Nature","2021","2021/04/08","","","10.1038/d41586-021-00592-0"
"33828299","Type III-A CRISPR immunity promotes mutagenesis of staphylococci","Mo CY, Mathai J, Rostøl JT, Varble A, Banh DV, Marraffini LA.","Nature. 2021 Apr;592(7855):611-615. doi: 10.1038/s41586-021-03440-3. Epub 2021 Apr 7.","Mo CY","Nature","2021","2021/04/08","","","10.1038/s41586-021-03440-3"
"33828298","A biosensor for the direct visualization of auxin","Herud-Sikimić O, Stiel AC, Kolb M, Shanmugaratnam S, Berendzen KW, Feldhaus C, Höcker B, Jürgens G.","Nature. 2021 Apr;592(7856):768-772. doi: 10.1038/s41586-021-03425-2. Epub 2021 Apr 7.","Herud-Sikimić O","Nature","2021","2021/04/08","PMC8081663","","10.1038/s41586-021-03425-2"
"33828297","Genome-wide enhancer maps link risk variants to disease genes","Nasser J, Bergman DT, Fulco CP, Guckelberger P, Doughty BR, Patwardhan TA, Jones TR, Nguyen TH, Ulirsch JC, Lekschas F, Mualim K, Natri HM, Weeks EM, Munson G, Kane M, Kang HY, Cui A, Ray JP, Eisenhaure TM, Collins RL, Dey K, Pfister H, Price AL, Epstein CB, Kundaje A, Xavier RJ, Daly MJ, Huang H, Finucane HK, Hacohen N, Lander ES, Engreitz JM.","Nature. 2021 May;593(7858):238-243. doi: 10.1038/s41586-021-03446-x. Epub 2021 Apr 7.","Nasser J","Nature","2021","2021/04/08","","","10.1038/s41586-021-03446-x"
"33828296","Astrocytes close a motor circuit critical period","Ackerman SD, Perez-Catalan NA, Freeman MR, Doe CQ.","Nature. 2021 Apr;592(7854):414-420. doi: 10.1038/s41586-021-03441-2. Epub 2021 Apr 7.","Ackerman SD","Nature","2021","2021/04/08","","","10.1038/s41586-021-03441-2"
"33828295","The structure, function and evolution of a complete human chromosome 8","Logsdon GA, Vollger MR, Hsieh P, Mao Y, Liskovykh MA, Koren S, Nurk S, Mercuri L, Dishuck PC, Rhie A, de Lima LG, Dvorkina T, Porubsky D, Harvey WT, Mikheenko A, Bzikadze AV, Kremitzki M, Graves-Lindsay TA, Jain C, Hoekzema K, Murali SC, Munson KM, Baker C, Sorensen M, Lewis AM, Surti U, Gerton JL, Larionov V, Ventura M, Miga KH, Phillippy AM, Eichler EE.","Nature. 2021 May;593(7857):101-107. doi: 10.1038/s41586-021-03420-7. Epub 2021 Apr 7.","Logsdon GA","Nature","2021","2021/04/08","PMC8099727","NIHMS1696366","10.1038/s41586-021-03420-7"
"33828281","Daily briefing: Why rare vaccine side effects are so hard to investigate","Graham F.","Nature. 2021 Apr 6. doi: 10.1038/d41586-021-00920-4. Online ahead of print.","Graham F","Nature","2021","2021/04/08","","","10.1038/d41586-021-00920-4"
"33828278","AI uses patient data to optimize selection of eligibility criteria for clinical trials","Weng C, Rogers JR.","Nature. 2021 Apr;592(7855):512-513. doi: 10.1038/d41586-021-00845-y.","Weng C","Nature","2021","2021/04/08","","","10.1038/d41586-021-00845-y"
"33824532","Daily briefing: Google Scholar warns when your paper should be free","Graham F.","Nature. 2021 Apr 1. doi: 10.1038/d41586-021-00911-5. Online ahead of print.","Graham F","Nature","2021","2021/04/07","","","10.1038/d41586-021-00911-5"
"33824530","US universities call for clearer rules on science espionage amid China crackdown","Subbaraman N.","Nature. 2021 Apr;592(7855):501. doi: 10.1038/d41586-021-00901-7.","Subbaraman N","Nature","2021","2021/04/07","","","10.1038/d41586-021-00901-7"
"33824522","Time to regulate AI that interprets human emotions","Crawford K.","Nature. 2021 Apr;592(7853):167. doi: 10.1038/d41586-021-00868-5.","Crawford K","Nature","2021","2021/04/07","","","10.1038/d41586-021-00868-5"
"33795862","English is the language of science - but precision is tough as a non-native speaker","Elnathan R.","Nature. 2021 Apr 1. doi: 10.1038/d41586-021-00899-y. Online ahead of print.","Elnathan R","Nature","2021","2021/04/02","","","10.1038/d41586-021-00899-y"
"33790471","Publisher Correction: Detection of a particle shower at the Glashow resonance with IceCube","IceCube Collaboration.","Nature. 2021 Apr;592(7855):E11. doi: 10.1038/s41586-021-03450-1.","IceCube Collaboration","Nature","2021","2021/04/01","","","10.1038/s41586-021-03450-1"
"33790466","An amygdala circuit that suppresses social engagement","Kwon JT, Ryu C, Lee H, Sheffield A, Fan J, Cho DH, Bigler S, Sullivan HA, Choe HK, Wickersham IR, Heiman M, Choi GB.","Nature. 2021 May;593(7857):114-118. doi: 10.1038/s41586-021-03413-6. Epub 2021 Mar 31.","Kwon JT","Nature","2021","2021/04/01","","","10.1038/s41586-021-03413-6"
"33790463","Fertilized egg cells secrete endopeptidases to avoid polytubey","Yu X, Zhang X, Zhao P, Peng X, Chen H, Bleckmann A, Bazhenova A, Shi C, Dresselhaus T, Sun MX.","Nature. 2021 Apr;592(7854):433-437. doi: 10.1038/s41586-021-03387-5. Epub 2021 Mar 31.","Yu X","Nature","2021","2021/04/01","","","10.1038/s41586-021-03387-5"
